사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
2021-02-27,공항철도 1호선,공덕,1321,2054,2021-03-02
2021-02-27,공항철도 1호선,홍대입구,10436,10063,2021-03-02
2021-02-27,공항철도 1호선,디지털미디어시티,5068,4524,2021-03-02
2021-02-27,공항철도 1호선,마곡나루(서울식물원),2663,2895,2021-03-02
2021-02-27,공항철도 1호선,김포공항,11102,5131,2021-03-02
2021-02-27,공항철도 1호선,계양,6115,5521,2021-03-02
2021-02-27,공항철도 1호선,검암,4513,4487,2021-03-02
2021-02-27,공항철도 1호선,청라국제도시,3843,3552,2021-03-02
2021-02-27,공항철도 1호선,운서,5247,5516,2021-03-02
2021-02-27,공항철도 1호선,공항화물청사,1253,1286,2021-03-02
2021-02-27,공항철도 1호선,인천공항1터미널,3264,3512,2021-03-02
2021-02-27,공항철도 1호선,인천공항2터미널,1597,1498,2021-03-02
2021-02-27,공항철도 1호선,영종,2523,2614,2021-03-02
2021-02-27,과천선,선바위,4871,4053,2021-03-02
2021-02-27,과천선,경마공원,996,974,2021-03-02
2021-02-27,과천선,대공원,4721,5055,2021-03-02
2021-02-27,과천선,과천,4024,3541,2021-03-02
2021-02-27,과천선,정부과천청사,5261,5261,2021-03-02
2021-02-27,과천선,인덕원,14523,13797,2021-03-02
2021-02-27,과천선,평촌,8590,8502,2021-03-02
2021-02-27,과천선,범계,18781,18202,2021-03-02
2021-02-27,분당선,선릉,4788,7230,2021-03-02
2021-02-27,분당선,한티,10630,10215,2021-03-02
2021-02-27,분당선,도곡,4213,3774,2021-03-02
2021-02-27,분당선,구룡,1166,1071,2021-03-02
2021-02-27,분당선,개포동,2354,2306,2021-03-02
2021-02-27,분당선,대모산입구,2498,2230,2021-03-02
2021-02-27,분당선,수서,8882,9948,2021-03-02
2021-02-27,분당선,복정,1,0,2021-03-02
2021-02-27,분당선,수원,7168,6085,2021-03-02
2021-02-27,분당선,서울숲,6946,7064,2021-03-02
2021-02-27,분당선,압구정로데오,17568,19523,2021-03-02
2021-02-27,분당선,강남구청,5081,6103,2021-03-02
2021-02-27,분당선,선정릉,3461,3628,2021-03-02
2021-02-27,분당선,가천대,4392,4926,2021-03-02
2021-02-27,분당선,태평,9726,9374,2021-03-02
2021-02-27,분당선,모란,14987,14628,2021-03-02
2021-02-27,분당선,야탑,16194,16930,2021-03-02
2021-02-27,분당선,서현,17426,17675,2021-03-02
2021-02-27,분당선,수내,8342,7554,2021-03-02
2021-02-27,분당선,정자,10181,10333,2021-03-02
2021-02-27,분당선,미금,10078,10413,2021-03-02
2021-02-27,분당선,오리,7228,6038,2021-03-02
2021-02-27,분당선,이매,4003,3902,2021-03-02
2021-02-27,분당선,보정,1552,1483,2021-03-02
2021-02-27,분당선,죽전,9788,10836,2021-03-02
2021-02-27,분당선,구성,2968,3066,2021-03-02
2021-02-27,분당선,신갈,2531,2522,2021-03-02
2021-02-27,분당선,기흥,6114,5903,2021-03-02
2021-02-27,분당선,상갈,3632,3539,2021-03-02
2021-02-27,분당선,청명,2494,2369,2021-03-02
2021-02-27,분당선,영통,6069,6037,2021-03-02
2021-02-27,분당선,망포,8531,7745,2021-03-02
2021-02-27,분당선,매탄권선,3107,2939,2021-03-02
2021-02-27,분당선,수원시청,9946,10628,2021-03-02
2021-02-27,분당선,매교,1944,1998,2021-03-02
2021-02-27,수인선,고색,1895,1951,2021-03-02
2021-02-27,수인선,오목천,1632,1470,2021-03-02
2021-02-27,수인선,어천,534,491,2021-03-02
2021-02-27,수인선,야목,183,163,2021-03-02
2021-02-27,수인선,사리,2941,2509,2021-03-02
2021-02-27,수인선,달월,59,56,2021-03-02
2021-02-27,수인선,월곶,2051,1944,2021-03-02
2021-02-27,수인선,소래포구,5583,5750,2021-03-02
2021-02-27,수인선,인천논현,4232,4307,2021-03-02
2021-02-27,수인선,호구포,2387,2251,2021-03-02
2021-02-27,수인선,남동인더스파크,993,960,2021-03-02
2021-02-27,수인선,원인재,3476,3641,2021-03-02
2021-02-27,수인선,연수,3549,3511,2021-03-02
2021-02-27,수인선,송도,1927,1959,2021-03-02
2021-02-27,수인선,인하대,3988,3784,2021-03-02
2021-02-27,수인선,숭의,2527,2387,2021-03-02
2021-02-27,수인선,신포,1391,1466,2021-03-02
2021-02-27,수인선,인천,1307,2288,2021-03-02
2021-02-27,안산선,산본,11777,12421,2021-03-02
2021-02-27,안산선,대야미,3792,3214,2021-03-02
2021-02-27,안산선,반월,3261,3066,2021-03-02
2021-02-27,안산선,상록수,11669,11750,2021-03-02
2021-02-27,안산선,한대앞,6394,6395,2021-03-02
2021-02-27,안산선,중앙,14970,15627,2021-03-02
2021-02-27,안산선,고잔,5973,5919,2021-03-02
2021-02-27,안산선,초지,3045,3070,2021-03-02
2021-02-27,안산선,안산,9428,9569,2021-03-02
2021-02-27,안산선,신길온천,1304,1237,2021-03-02
2021-02-27,안산선,정왕,5633,5729,2021-03-02
2021-02-27,안산선,오이도,7602,7938,2021-03-02
2021-02-27,안산선,수리산,2630,2542,2021-03-02
2021-02-27,우이신설선,북한산우이,3094,3150,2021-03-02
2021-02-27,우이신설선,솔밭공원,1734,1596,2021-03-02
2021-02-27,우이신설선,4.19민주묘지,2322,2064,2021-03-02
2021-02-27,우이신설선,가오리,2748,2460,2021-03-02
2021-02-27,우이신설선,화계,2328,2126,2021-03-02
2021-02-27,우이신설선,삼양,1412,1492,2021-03-02
2021-02-27,우이신설선,삼양사거리,1726,1759,2021-03-02
2021-02-27,우이신설선,솔샘,3523,3215,2021-03-02
2021-02-27,우이신설선,북한산보국문,4287,3900,2021-03-02
2021-02-27,우이신설선,정릉,3249,2748,2021-03-02
2021-02-27,우이신설선,성신여대입구(돈암),2549,2964,2021-03-02
2021-02-27,우이신설선,보문,1001,989,2021-03-02
2021-02-27,우이신설선,신설동,1354,1276,2021-03-02
2021-02-27,일산선,원흥,6294,6024,2021-03-02
2021-02-27,일산선,삼송,13195,12671,2021-03-02
2021-02-27,일산선,원당,7833,7445,2021-03-02
2021-02-27,일산선,화정,11958,12344,2021-03-02
2021-02-27,일산선,대곡,1242,1020,2021-03-02
2021-02-27,일산선,백석,7151,7267,2021-03-02
2021-02-27,일산선,마두,4645,4798,2021-03-02
2021-02-27,일산선,정발산,6040,6278,2021-03-02
2021-02-27,일산선,주엽,5835,5726,2021-03-02
2021-02-27,일산선,대화,7841,7051,2021-03-02
2021-02-27,장항선,봉명,626,610,2021-03-02
2021-02-27,장항선,쌍용(나사렛대),1301,1143,2021-03-02
2021-02-27,장항선,아산,2272,2364,2021-03-02
2021-02-27,장항선,배방,866,784,2021-03-02
2021-02-27,장항선,온양온천,3262,3274,2021-03-02
2021-02-27,장항선,신창(순천향대),835,874,2021-03-02
2021-02-27,중앙선,회기,18143,17322,2021-03-02
2021-02-27,중앙선,중랑,3981,3908,2021-03-02
2021-02-27,중앙선,상봉(시외버스터미널),4785,4887,2021-03-02
2021-02-27,중앙선,망우,5847,5711,2021-03-02
2021-02-27,중앙선,양원,1062,1041,2021-03-02
2021-02-27,중앙선,구리,9716,10132,2021-03-02
2021-02-27,중앙선,도농,6463,6045,2021-03-02
2021-02-27,중앙선,양정,583,522,2021-03-02
2021-02-27,중앙선,덕소,4345,4406,2021-03-02
2021-02-27,중앙선,도심,1624,1380,2021-03-02
2021-02-27,중앙선,팔당,1483,1671,2021-03-02
2021-02-27,중앙선,운길산,1374,1314,2021-03-02
2021-02-27,중앙선,양수,1998,2025,2021-03-02
2021-02-27,중앙선,신원,330,252,2021-03-02
2021-02-27,중앙선,국수,670,702,2021-03-02
2021-02-27,중앙선,아신,527,630,2021-03-02
2021-02-27,중앙선,오빈,245,261,2021-03-02
2021-02-27,중앙선,양평,2396,2720,2021-03-02
2021-02-27,중앙선,원덕,335,327,2021-03-02
2021-02-27,중앙선,용문,1714,2045,2021-03-02
2021-02-27,중앙선,지평,36,49,2021-03-02
2021-02-28,1호선,서울역,21297,19222,2021-03-03
2021-02-28,1호선,동묘앞,11963,12664,2021-03-03
2021-02-28,1호선,시청,6614,6620,2021-03-03
2021-02-28,1호선,종각,12345,10590,2021-03-03
2021-02-28,1호선,종로3가,14060,12440,2021-03-03
2021-02-28,1호선,종로5가,8563,8684,2021-03-03
2021-02-28,1호선,동대문,9136,9572,2021-03-03
2021-02-28,1호선,신설동,6804,6711,2021-03-03
2021-02-28,1호선,제기동,8795,9031,2021-03-03
2021-02-28,1호선,청량리(서울시립대입구),12434,12209,2021-03-03
2021-02-28,2호선,시청,5530,4504,2021-03-03
2021-02-28,2호선,을지로입구,15160,14364,2021-03-03
2021-02-28,2호선,을지로3가,7028,6622,2021-03-03
2021-02-28,2호선,을지로4가,3119,3072,2021-03-03
2021-02-28,2호선,동대문역사문화공원(DDP),7402,8967,2021-03-03
2021-02-28,2호선,신당,7795,8262,2021-03-03
2021-02-28,2호선,상왕십리,6451,6317,2021-03-03
2021-02-28,2호선,왕십리(성동구청),8746,7798,2021-03-03
2021-02-28,2호선,한양대,2225,2310,2021-03-03
2021-02-28,2호선,뚝섬,9429,9696,2021-03-03
2021-02-28,2호선,성수,11813,13355,2021-03-03
2021-02-28,2호선,건대입구,24880,25475,2021-03-03
2021-02-28,2호선,구의(광진구청),10767,10554,2021-03-03
2021-02-28,2호선,강변(동서울터미널),18926,18855,2021-03-03
2021-02-28,2호선,잠실나루,4693,4599,2021-03-03
2021-02-28,2호선,잠실(송파구청),43141,40772,2021-03-03
2021-02-28,2호선,잠실새내,10183,10717,2021-03-03
2021-02-28,2호선,종합운동장,3166,3496,2021-03-03
2021-02-28,2호선,삼성(무역센터),19391,19404,2021-03-03
2021-02-28,2호선,선릉,11609,10305,2021-03-03
2021-02-28,2호선,역삼,10239,11455,2021-03-03
2021-02-28,2호선,강남,34214,33161,2021-03-03
2021-02-28,2호선,교대(법원.검찰청),9597,10616,2021-03-03
2021-02-28,2호선,서초,9060,8285,2021-03-03
2021-02-28,2호선,방배,6173,6535,2021-03-03
2021-02-28,2호선,사당,19225,21952,2021-03-03
2021-02-28,2호선,낙성대(강감찬),15023,14315,2021-03-03
2021-02-28,2호선,서울대입구(관악구청),26633,26661,2021-03-03
2021-02-28,2호선,봉천,11249,10634,2021-03-03
2021-02-28,2호선,신림,35241,34373,2021-03-03
2021-02-28,2호선,신대방,13826,13454,2021-03-03
2021-02-28,2호선,구로디지털단지,22678,21777,2021-03-03
2021-02-28,2호선,대림(구로구청),13492,13835,2021-03-03
2021-02-28,2호선,신도림,26936,27063,2021-03-03
2021-02-28,2호선,문래,7168,7432,2021-03-03
2021-02-28,2호선,영등포구청,7326,7359,2021-03-03
2021-02-28,2호선,당산,8361,9132,2021-03-03
2021-02-28,2호선,합정,18742,19732,2021-03-03
2021-02-28,2호선,홍대입구,46495,48937,2021-03-03
2021-02-28,2호선,신촌,20115,20005,2021-03-03
2021-02-28,2호선,이대,6326,6494,2021-03-03
2021-02-28,2호선,아현,4857,4750,2021-03-03
2021-02-28,2호선,충정로(경기대입구),3520,3797,2021-03-03
2021-02-28,2호선,용답,1606,1511,2021-03-03
2021-02-28,2호선,신답,695,705,2021-03-03
2021-02-28,2호선,신설동,2806,2830,2021-03-03
2021-02-28,2호선,도림천,480,477,2021-03-03
2021-02-28,2호선,양천구청,3234,3281,2021-03-03
2021-02-28,2호선,신정네거리,4814,4805,2021-03-03
2021-02-28,2호선,용두(동대문구청),1069,1029,2021-03-03
2021-02-28,3호선,지축,1784,1687,2021-03-03
2021-02-28,3호선,구파발,10582,10887,2021-03-03
2021-02-28,3호선,연신내,21202,19925,2021-03-03
2021-02-28,3호선,불광,9546,11290,2021-03-03
2021-02-28,3호선,녹번,6368,5677,2021-03-03
2021-02-28,3호선,홍제,8572,8149,2021-03-03
2021-02-28,3호선,무악재,1676,1847,2021-03-03
2021-02-28,3호선,독립문,4276,4968,2021-03-03
2021-02-28,3호선,경복궁(정부서울청사),10517,11621,2021-03-03
2021-02-28,3호선,안국,9157,10541,2021-03-03
2021-02-28,3호선,종로3가,3496,5217,2021-03-03
2021-02-28,3호선,을지로3가,2867,2935,2021-03-03
2021-02-28,3호선,동대입구,4474,5091,2021-03-03
2021-02-28,3호선,약수,6274,5944,2021-03-03
2021-02-28,3호선,금호,4145,3862,2021-03-03
2021-02-28,3호선,옥수,4963,5246,2021-03-03
2021-02-28,3호선,압구정,13293,13929,2021-03-03
2021-02-28,3호선,신사,14293,14705,2021-03-03
2021-02-28,3호선,잠원,2255,2243,2021-03-03
2021-02-28,3호선,고속터미널,34902,33509,2021-03-03
2021-02-28,3호선,교대(법원.검찰청),3840,2304,2021-03-03
2021-02-28,3호선,남부터미널(예술의전당),13057,13065,2021-03-03
2021-02-28,3호선,양재(서초구청),11603,12865,2021-03-03
2021-02-28,3호선,매봉,3704,3750,2021-03-03
2021-02-28,3호선,도곡,1757,1909,2021-03-03
2021-02-28,3호선,대치,5483,4786,2021-03-03
2021-02-28,3호선,학여울,1700,1868,2021-03-03
2021-02-28,3호선,대청,3692,3495,2021-03-03
2021-02-28,3호선,일원,3180,3168,2021-03-03
2021-02-28,3호선,수서,8651,8236,2021-03-03
2021-02-28,3호선,가락시장,3414,3786,2021-03-03
2021-02-28,3호선,경찰병원,2505,2530,2021-03-03
2021-02-28,3호선,오금,2367,2476,2021-03-03
2021-02-28,4호선,수유(강북구청),18897,18332,2021-03-03
2021-02-28,4호선,미아(서울사이버대학),7727,7220,2021-03-03
2021-02-28,4호선,미아사거리,15218,14525,2021-03-03
2021-02-28,4호선,길음,9034,8877,2021-03-03
2021-02-28,4호선,성신여대입구(돈암),11846,11251,2021-03-03
2021-02-28,4호선,한성대입구(삼선교),7204,7159,2021-03-03
2021-02-28,4호선,혜화,20026,20757,2021-03-03
2021-02-28,4호선,동대문,6888,7484,2021-03-03
2021-02-28,4호선,동대문역사문화공원(DDP),8349,8529,2021-03-03
2021-02-28,4호선,충무로,7473,7516,2021-03-03
2021-02-28,4호선,명동,10121,10754,2021-03-03
2021-02-28,4호선,회현(남대문시장),8105,8645,2021-03-03
2021-02-28,4호선,서울역,3625,7576,2021-03-03
2021-02-28,4호선,숙대입구(갈월),6317,5997,2021-03-03
2021-02-28,4호선,삼각지,1779,2366,2021-03-03
2021-02-28,4호선,신용산,6363,6537,2021-03-03
2021-02-28,4호선,이촌(국립중앙박물관),4032,4600,2021-03-03
2021-02-28,4호선,동작(현충원),1597,1670,2021-03-03
2021-02-28,4호선,총신대입구(이수),9527,10381,2021-03-03
2021-02-28,4호선,사당,13369,12384,2021-03-03
2021-02-28,4호선,남태령,615,478,2021-03-03
2021-02-28,4호선,당고개,7392,7001,2021-03-03
2021-02-28,4호선,상계,9804,9170,2021-03-03
2021-02-28,4호선,노원,11486,12588,2021-03-03
2021-02-28,4호선,창동,14144,14850,2021-03-03
2021-02-28,4호선,쌍문,15249,13842,2021-03-03
2021-02-28,5호선,방화,3384,3361,2021-03-03
2021-02-28,5호선,개화산,2569,2609,2021-03-03
2021-02-28,5호선,김포공항,6290,5988,2021-03-03
2021-02-28,5호선,송정,3558,3377,2021-03-03
2021-02-28,5호선,마곡,3252,3319,2021-03-03
2021-02-28,5호선,발산,7947,8421,2021-03-03
2021-02-28,5호선,우장산,6168,6303,2021-03-03
2021-02-28,5호선,화곡,13245,12503,2021-03-03
2021-02-28,5호선,까치산,14871,14648,2021-03-03
2021-02-28,5호선,신정(은행정),6144,5271,2021-03-03
2021-02-28,5호선,목동,7318,7532,2021-03-03
2021-02-28,5호선,오목교(목동운동장앞),11326,11699,2021-03-03
2021-02-28,5호선,양평,2429,2410,2021-03-03
2021-02-28,5호선,영등포구청,1272,1244,2021-03-03
2021-02-28,5호선,영등포시장,4271,4520,2021-03-03
2021-02-28,5호선,신길,1755,1901,2021-03-03
2021-02-28,5호선,여의도,12921,11062,2021-03-03
2021-02-28,5호선,여의나루,13955,17798,2021-03-03
2021-02-28,5호선,마포,4632,4700,2021-03-03
2021-02-28,5호선,공덕,4487,4526,2021-03-03
2021-02-28,5호선,애오개,2605,2665,2021-03-03
2021-02-28,5호선,충정로(경기대입구),1469,1422,2021-03-03
2021-02-28,5호선,서대문,4576,4458,2021-03-03
2021-02-28,5호선,광화문(세종문화회관),10953,10930,2021-03-03
2021-02-28,5호선,종로3가,8669,8440,2021-03-03
2021-02-28,5호선,을지로4가,1545,1574,2021-03-03
2021-02-28,5호선,동대문역사문화공원(DDP),614,747,2021-03-03
2021-02-28,5호선,청구,1758,1611,2021-03-03
2021-02-28,5호선,신금호,2745,2915,2021-03-03
2021-02-28,5호선,행당,3867,3509,2021-03-03
2021-02-28,5호선,왕십리(성동구청),2110,2620,2021-03-03
2021-02-28,5호선,마장,2795,2702,2021-03-03
2021-02-28,5호선,답십리,6975,6340,2021-03-03
2021-02-28,5호선,장한평,6827,6676,2021-03-03
2021-02-28,5호선,군자(능동),5731,6409,2021-03-03
2021-02-28,5호선,아차산(어린이대공원후문),10226,10178,2021-03-03
2021-02-28,5호선,광나루(장신대),7382,7085,2021-03-03
2021-02-28,5호선,천호(풍납토성),11519,10878,2021-03-03
2021-02-28,5호선,강동,8784,8372,2021-03-03
2021-02-28,5호선,길동,3756,3896,2021-03-03
2021-02-28,5호선,굽은다리(강동구민회관앞),4730,4371,2021-03-03
2021-02-28,5호선,명일,4314,4301,2021-03-03
2021-02-28,5호선,고덕,3835,3775,2021-03-03
2021-02-28,5호선,상일동,7049,6486,2021-03-03
2021-02-28,5호선,둔촌동,4358,4311,2021-03-03
2021-02-28,5호선,올림픽공원(한국체대),1944,1777,2021-03-03
2021-02-28,5호선,방이,3415,3377,2021-03-03
2021-02-28,5호선,오금,1566,1390,2021-03-03
2021-02-28,5호선,개롱,2752,3029,2021-03-03
2021-02-28,5호선,거여,3453,3336,2021-03-03
2021-02-28,5호선,마천,3127,3382,2021-03-03
2021-02-28,5호선,미사,6853,6878,2021-03-03
2021-02-28,5호선,하남풍산,2685,2894,2021-03-03
2021-02-28,6호선,응암,8553,8438,2021-03-03
2021-02-28,6호선,역촌,1778,2039,2021-03-03
2021-02-28,6호선,불광,3140,2870,2021-03-03
2021-02-28,6호선,독바위,1634,1992,2021-03-03
2021-02-28,6호선,연신내,1,0,2021-03-03
2021-02-28,6호선,구산,3387,2613,2021-03-03
2021-02-28,6호선,새절(신사),6099,5907,2021-03-03
2021-02-28,6호선,증산(명지대앞),5511,5513,2021-03-03
2021-02-28,6호선,디지털미디어시티,4814,4975,2021-03-03
2021-02-28,6호선,월드컵경기장(성산),3197,3072,2021-03-03
2021-02-28,6호선,마포구청,6945,6062,2021-03-03
2021-02-28,6호선,망원,9505,10608,2021-03-03
2021-02-28,6호선,합정,9047,8169,2021-03-03
2021-02-28,6호선,상수,5550,6384,2021-03-03
2021-02-28,6호선,광흥창(서강),3888,3742,2021-03-03
2021-02-28,6호선,대흥(서강대앞),3423,3454,2021-03-03
2021-02-28,6호선,공덕,6434,6139,2021-03-03
2021-02-28,6호선,효창공원앞,3313,2959,2021-03-03
2021-02-28,6호선,삼각지,3172,2326,2021-03-03
2021-02-28,6호선,녹사평(용산구청),3997,4041,2021-03-03
2021-02-28,6호선,이태원,9355,9179,2021-03-03
2021-02-28,6호선,한강진,6324,7446,2021-03-03
2021-02-28,6호선,버티고개,1061,1119,2021-03-03
2021-02-28,6호선,약수,1528,1568,2021-03-03
2021-02-28,6호선,청구,1609,1641,2021-03-03
2021-02-28,6호선,신당,3976,4490,2021-03-03
2021-02-28,6호선,동묘앞,6185,5861,2021-03-03
2021-02-28,6호선,창신,1575,1372,2021-03-03
2021-02-28,6호선,보문,3652,3360,2021-03-03
2021-02-28,6호선,안암(고대병원앞),4974,5188,2021-03-03
2021-02-28,6호선,고려대(종암),3999,3805,2021-03-03
2021-02-28,6호선,월곡(동덕여대),4992,4907,2021-03-03
2021-02-28,6호선,상월곡(한국과학기술연구원),2984,2719,2021-03-03
2021-02-28,6호선,돌곶이,4333,4028,2021-03-03
2021-02-28,6호선,석계,6258,6154,2021-03-03
2021-02-28,6호선,태릉입구,2933,3034,2021-03-03
2021-02-28,6호선,화랑대(서울여대입구),4663,4163,2021-03-03
2021-02-28,6호선,봉화산(서울의료원),3637,3464,2021-03-03
2021-02-28,6호선,신내,2,0,2021-03-03
2021-02-28,7호선,장암,1394,1084,2021-03-03
2021-02-28,7호선,도봉산,5363,8171,2021-03-03
2021-02-28,7호선,수락산,8292,8178,2021-03-03
2021-02-28,7호선,마들,5590,5185,2021-03-03
2021-02-28,7호선,노원,10437,10723,2021-03-03
2021-02-28,7호선,중계,6246,5688,2021-03-03
2021-02-28,7호선,하계,8709,8137,2021-03-03
2021-02-28,7호선,공릉(서울과학기술대),6413,6543,2021-03-03
2021-02-28,7호선,태릉입구,4528,4133,2021-03-03
2021-02-28,7호선,먹골,5309,5186,2021-03-03
2021-02-28,7호선,중화,5627,5373,2021-03-03
2021-02-28,7호선,상봉(시외버스터미널),8815,8132,2021-03-03
2021-02-28,7호선,면목,7558,7470,2021-03-03
2021-02-28,7호선,사가정,9011,8683,2021-03-03
2021-02-28,7호선,용마산(용마폭포공원),3361,3796,2021-03-03
2021-02-28,7호선,중곡,4791,4560,2021-03-03
2021-02-28,7호선,군자(능동),7075,5550,2021-03-03
2021-02-28,7호선,어린이대공원(세종대),6377,6373,2021-03-03
